GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US48173,48173,"Glasscock County, Texas",00,Total for all sectors,2015,35,241,3066,12578
0500000US48175,48175,"Goliad County, Texas",00,Total for all sectors,2015,125,719,7862,28078
0500000US48177,48177,"Gonzales County, Texas",00,Total for all sectors,2015,437,5274,48631,194554
0500000US48179,48179,"Gray County, Texas",00,Total for all sectors,2015,606,6883,73410,273529
0500000US48181,48181,"Grayson County, Texas",00,Total for all sectors,2015,2511,39777,344966,1372637
0500000US48183,48183,"Gregg County, Texas",00,Total for all sectors,2015,4127,68629,718319,2826102
0500000US48185,48185,"Grimes County, Texas",00,Total for all sectors,2015,408,6245,67333,247989
0500000US48187,48187,"Guadalupe County, Texas",00,Total for all sectors,2015,1979,31472,304760,1243196
0500000US48189,48189,"Hale County, Texas",00,Total for all sectors,2015,686,8835,73570,306449
0500000US48191,48191,"Hall County, Texas",00,Total for all sectors,2015,70,562,4354,16421
0500000US48193,48193,"Hamilton County, Texas",00,Total for all sectors,2015,209,1606,12461,52151
0500000US48195,48195,"Hansford County, Texas",00,Total for all sectors,2015,153,1202,11052,47454
0500000US48197,48197,"Hardeman County, Texas",00,Total for all sectors,2015,85,717,6442,26642
0500000US48199,48199,"Hardin County, Texas",00,Total for all sectors,2015,816,9216,85868,339197
0500000US48201,48201,"Harris County, Texas",00,Total for all sectors,2015,99121,2059669,36656731,134039846
0500000US48203,48203,"Harrison County, Texas",00,Total for all sectors,2015,1295,20691,212445,840349
0500000US48205,48205,"Hartley County, Texas",00,Total for all sectors,2015,119,1268,9886,46585
0500000US48207,48207,"Haskell County, Texas",00,Total for all sectors,2015,138,1135,7873,34720
0500000US48209,48209,"Hays County, Texas",00,Total for all sectors,2015,3846,50066,390583,1662989
0500000US48211,48211,"Hemphill County, Texas",00,Total for all sectors,2015,160,1661,23529,81581
0500000US48213,48213,"Henderson County, Texas",00,Total for all sectors,2015,1293,12855,99140,409636
0500000US48215,48215,"Hidalgo County, Texas",00,Total for all sectors,2015,11866,187842,1226522,5184829
0500000US48217,48217,"Hill County, Texas",00,Total for all sectors,2015,637,6913,53864,230071
0500000US48219,48219,"Hockley County, Texas",00,Total for all sectors,2015,512,7912,95757,363761
0500000US48221,48221,"Hood County, Texas",00,Total for all sectors,2015,1256,14577,144373,567671
0500000US48223,48223,"Hopkins County, Texas",00,Total for all sectors,2015,733,10482,89446,369889
0500000US48225,48225,"Houston County, Texas",00,Total for all sectors,2015,345,3599,30055,119102
0500000US48227,48227,"Howard County, Texas",00,Total for all sectors,2015,715,9413,92280,366879
0500000US48229,48229,"Hudspeth County, Texas",00,Total for all sectors,2015,30,299,2760,13593
0500000US48231,48231,"Hunt County, Texas",00,Total for all sectors,2015,1392,23247,289005,1217324
0500000US48233,48233,"Hutchinson County, Texas",00,Total for all sectors,2015,480,6602,94968,350527
0500000US48235,48235,"Irion County, Texas",00,Total for all sectors,2015,62,588,6903,28972
0500000US48237,48237,"Jack County, Texas",00,Total for all sectors,2015,229,2217,23871,95913
0500000US48239,48239,"Jackson County, Texas",00,Total for all sectors,2015,312,4955,54270,219266
0500000US48241,48241,"Jasper County, Texas",00,Total for all sectors,2015,614,8666,76011,307889
0500000US48243,48243,"Jeff Davis County, Texas",00,Total for all sectors,2015,57,368,2353,10191
0500000US48245,48245,"Jefferson County, Texas",00,Total for all sectors,2015,5652,103964,1306500,5367765
0500000US48247,48247,"Jim Hogg County, Texas",00,Total for all sectors,2015,89,738,5672,22715
0500000US48249,48249,"Jim Wells County, Texas",00,Total for all sectors,2015,926,16253,167818,609440
0500000US48251,48251,"Johnson County, Texas",00,Total for all sectors,2015,2721,37170,363947,1447839
0500000US48253,48253,"Jones County, Texas",00,Total for all sectors,2015,284,2364,21613,93869
0500000US48255,48255,"Karnes County, Texas",00,Total for all sectors,2015,352,5405,83124,297682
0500000US48257,48257,"Kaufman County, Texas",00,Total for all sectors,2015,1772,23503,199444,854862
0500000US48259,48259,"Kendall County, Texas",00,Total for all sectors,2015,1220,11833,111361,480900
0500000US48261,48261,"Kenedy County, Texas",00,Total for all sectors,2015,17,182,2622,11107
0500000US48263,48263,"Kent County, Texas",00,Total for all sectors,2015,16,87,1783,6932
0500000US48265,48265,"Kerr County, Texas",00,Total for all sectors,2015,1418,15539,130978,577884
0500000US48267,48267,"Kimble County, Texas",00,Total for all sectors,2015,132,903,5873,25881
0500000US48271,48271,"Kinney County, Texas",00,Total for all sectors,2015,34,493,3280,13484
0500000US48273,48273,"Kleberg County, Texas",00,Total for all sectors,2015,570,7097,53014,215295
0500000US48275,48275,"Knox County, Texas",00,Total for all sectors,2015,87,655,6283,24560
0500000US48277,48277,"Lamar County, Texas",00,Total for all sectors,2015,1187,17053,144311,631295
0500000US48279,48279,"Lamb County, Texas",00,Total for all sectors,2015,240,2103,20970,80489
0500000US48281,48281,"Lampasas County, Texas",00,Total for all sectors,2015,396,3902,27117,111756
0500000US48283,48283,"La Salle County, Texas",00,Total for all sectors,2015,150,3331,44686,177772
0500000US48285,48285,"Lavaca County, Texas",00,Total for all sectors,2015,493,5335,48059,201974
0500000US48287,48287,"Lee County, Texas",00,Total for all sectors,2015,412,5710,64341,256398
0500000US48289,48289,"Leon County, Texas",00,Total for all sectors,2015,350,4687,65409,253240
0500000US48291,48291,"Liberty County, Texas",00,Total for all sectors,2015,1049,12787,119271,496980
0500000US48293,48293,"Limestone County, Texas",00,Total for all sectors,2015,399,5320,47334,177116
0500000US48295,48295,"Lipscomb County, Texas",00,Total for all sectors,2015,94,925,10771,40976
0500000US48297,48297,"Live Oak County, Texas",00,Total for all sectors,2015,295,3477,55541,199379
0500000US48299,48299,"Llano County, Texas",00,Total for all sectors,2015,442,3739,25198,111159
0500000US48301,48301,"Loving County, Texas",00,Total for all sectors,2015,3,4,73,512
0500000US48303,48303,"Lubbock County, Texas",00,Total for all sectors,2015,7049,112299,938357,3999270
0500000US48305,48305,"Lynn County, Texas",00,Total for all sectors,2015,85,663,6324,27786
0500000US48307,48307,"McCulloch County, Texas",00,Total for all sectors,2015,210,2495,23763,88952
0500000US48309,48309,"McLennan County, Texas",00,Total for all sectors,2015,5056,101496,873394,3691332
0500000US48311,48311,"McMullen County, Texas",00,Total for all sectors,2015,50,624,9619,36939
0500000US48313,48313,"Madison County, Texas",00,Total for all sectors,2015,243,2998,23329,100179
0500000US48315,48315,"Marion County, Texas",00,Total for all sectors,2015,153,1586,11998,49555
0500000US48317,48317,"Martin County, Texas",00,Total for all sectors,2015,105,1274,15858,65351
0500000US48319,48319,"Mason County, Texas",00,Total for all sectors,2015,138,782,5018,21334
0500000US48321,48321,"Matagorda County, Texas",00,Total for all sectors,2015,713,8291,138863,474093
0500000US48323,48323,"Maverick County, Texas",00,Total for all sectors,2015,794,12340,71926,302396
0500000US48325,48325,"Medina County, Texas",00,Total for all sectors,2015,725,7309,58957,234495
0500000US48327,48327,"Menard County, Texas",00,Total for all sectors,2015,46,194,1031,4234
0500000US48329,48329,"Midland County, Texas",00,Total for all sectors,2015,5194,90213,1439543,5394664
0500000US48331,48331,"Milam County, Texas",00,Total for all sectors,2015,407,4302,46616,198058
0500000US48333,48333,"Mills County, Texas",00,Total for all sectors,2015,109,833,5897,24620
0500000US48335,48335,"Mitchell County, Texas",00,Total for all sectors,2015,130,1383,13969,50898
0500000US48337,48337,"Montague County, Texas",00,Total for all sectors,2015,428,4081,43417,180787
0500000US48339,48339,"Montgomery County, Texas",00,Total for all sectors,2015,10759,149976,2474747,8477044
0500000US48341,48341,"Moore County, Texas",00,Total for all sectors,2015,442,7932,86959,334189
0500000US48343,48343,"Morris County, Texas",00,Total for all sectors,2015,231,3829,46385,147159
0500000US48345,48345,"Motley County, Texas",00,Total for all sectors,2015,30,156,998,3789
0500000US48347,48347,"Nacogdoches County, Texas",00,Total for all sectors,2015,1304,17520,135814,565549
0500000US48349,48349,"Navarro County, Texas",00,Total for all sectors,2015,960,13330,102716,425114
0500000US48351,48351,"Newton County, Texas",00,Total for all sectors,2015,131,1099,7159,28448
0500000US48353,48353,"Nolan County, Texas",00,Total for all sectors,2015,354,4438,40374,162532
0500000US48355,48355,"Nueces County, Texas",00,Total for all sectors,2015,7919,143429,1485475,6024047
0500000US48357,48357,"Ochiltree County, Texas",00,Total for all sectors,2015,364,4103,56964,214523
0500000US48359,48359,"Oldham County, Texas",00,Total for all sectors,2015,47,541,4472,18115
0500000US48361,48361,"Orange County, Texas",00,Total for all sectors,2015,1354,20300,239355,980018
0500000US48363,48363,"Palo Pinto County, Texas",00,Total for all sectors,2015,611,6170,54597,224675
0500000US48365,48365,"Panola County, Texas",00,Total for all sectors,2015,475,7301,84422,322219
0500000US48367,48367,"Parker County, Texas",00,Total for all sectors,2015,2531,29403,285792,1129583
0500000US48369,48369,"Parmer County, Texas",00,Total for all sectors,2015,193,3331,28631,126040
0500000US48371,48371,"Pecos County, Texas",00,Total for all sectors,2015,348,4297,45687,171460
0500000US48373,48373,"Polk County, Texas",00,Total for all sectors,2015,735,8479,67589,281185
0500000US48375,48375,"Potter County, Texas",00,Total for all sectors,2015,3577,62261,605011,2489324
0500000US48377,48377,"Presidio County, Texas",00,Total for all sectors,2015,121,862,4612,19138
0500000US48379,48379,"Rains County, Texas",00,Total for all sectors,2015,162,1324,8144,35079
0500000US48381,48381,"Randall County, Texas",00,Total for all sectors,2015,2503,31748,301250,1250862
0500000US48383,48383,"Reagan County, Texas",00,Total for all sectors,2015,134,1814,23314,89936
0500000US48385,48385,"Real County, Texas",00,Total for all sectors,2015,79,488,2393,11963
0500000US48387,48387,"Red River County, Texas",00,Total for all sectors,2015,165,1395,9690,40964
0500000US48389,48389,"Reeves County, Texas",00,Total for all sectors,2015,251,3844,46430,172973
0500000US48391,48391,"Refugio County, Texas",00,Total for all sectors,2015,154,1924,21074,83424
0500000US48393,48393,"Roberts County, Texas",00,Total for all sectors,2015,19,103,1508,5949
0500000US48395,48395,"Robertson County, Texas",00,Total for all sectors,2015,274,2759,34021,106450
0500000US48397,48397,"Rockwall County, Texas",00,Total for all sectors,2015,2035,23810,197097,858894
0500000US48399,48399,"Runnels County, Texas",00,Total for all sectors,2015,229,2021,16604,68100
0500000US48401,48401,"Rusk County, Texas",00,Total for all sectors,2015,828,11998,131024,501785
0500000US48403,48403,"Sabine County, Texas",00,Total for all sectors,2015,161,1513,12879,50628
0500000US48405,48405,"San Augustine County, Texas",00,Total for all sectors,2015,123,1088,8525,38012
0500000US48407,48407,"San Jacinto County, Texas",00,Total for all sectors,2015,203,1074,7948,33494
0500000US48409,48409,"San Patricio County, Texas",00,Total for all sectors,2015,1060,16120,176143,744399
0500000US48411,48411,"San Saba County, Texas",00,Total for all sectors,2015,168,967,5586,23847
0500000US48413,48413,"Schleicher County, Texas",00,Total for all sectors,2015,55,536,6083,22581
0500000US48415,48415,"Scurry County, Texas",00,Total for all sectors,2015,438,5790,70496,268830
0500000US48417,48417,"Shackelford County, Texas",00,Total for all sectors,2015,123,1250,17491,60037
0500000US48419,48419,"Shelby County, Texas",00,Total for all sectors,2015,504,6288,52233,221473
0500000US48421,48421,"Sherman County, Texas",00,Total for all sectors,2015,64,329,2946,13949
0500000US48423,48423,"Smith County, Texas",00,Total for all sectors,2015,5776,91548,912008,3820721
0500000US48425,48425,"Somervell County, Texas",00,Total for all sectors,2015,196,3394,51857,184900
0500000US48427,48427,"Starr County, Texas",00,Total for all sectors,2015,550,9402,45573,187205
0500000US48429,48429,"Stephens County, Texas",00,Total for all sectors,2015,249,2290,21855,88499
0500000US48431,48431,"Sterling County, Texas",00,Total for all sectors,2015,54,646,10679,36782
0500000US48433,48433,"Stonewall County, Texas",00,Total for all sectors,2015,50,436,4042,17037
0500000US48435,48435,"Sutton County, Texas",00,Total for all sectors,2015,130,1047,11979,43251
0500000US48437,48437,"Swisher County, Texas",00,Total for all sectors,2015,139,936,6453,29209
0500000US48439,48439,"Tarrant County, Texas",00,Total for all sectors,2015,40484,752869,9196386,36162421
0500000US48441,48441,"Taylor County, Texas",00,Total for all sectors,2015,3405,56202,451493,1985277
0500000US48443,48443,"Terrell County, Texas",00,Total for all sectors,2015,13,46,373,1584
0500000US48445,48445,"Terry County, Texas",00,Total for all sectors,2015,235,2590,23295,95330
0500000US48447,48447,"Throckmorton County, Texas",00,Total for all sectors,2015,51,251,1694,7224
0500000US48449,48449,"Titus County, Texas",00,Total for all sectors,2015,635,14533,113987,471646
0500000US48451,48451,"Tom Green County, Texas",00,Total for all sectors,2015,2798,40825,372640,1489325
0500000US48453,48453,"Travis County, Texas",00,Total for all sectors,2015,33397,562990,7886837,32072892
0500000US48455,48455,"Trinity County, Texas",00,Total for all sectors,2015,169,1643,11868,51141
0500000US48457,48457,"Tyler County, Texas",00,Total for all sectors,2015,267,2574,17101,70679
0500000US48459,48459,"Upshur County, Texas",00,Total for all sectors,2015,490,4448,36749,155365
0500000US48461,48461,"Upton County, Texas",00,Total for all sectors,2015,88,1514,21040,83038
0500000US48463,48463,"Uvalde County, Texas",00,Total for all sectors,2015,640,7112,47676,204204
0500000US48465,48465,"Val Verde County, Texas",00,Total for all sectors,2015,767,10765,63745,269212
0500000US48467,48467,"Van Zandt County, Texas",00,Total for all sectors,2015,889,7898,60980,264740
0500000US48469,48469,"Victoria County, Texas",00,Total for all sectors,2015,2422,35554,382858,1533652
0500000US48471,48471,"Walker County, Texas",00,Total for all sectors,2015,962,12214,87158,359425
0500000US48473,48473,"Waller County, Texas",00,Total for all sectors,2015,715,11651,125341,502360
0500000US48475,48475,"Ward County, Texas",00,Total for all sectors,2015,307,4125,55612,210891
0500000US48477,48477,"Washington County, Texas",00,Total for all sectors,2015,883,12936,106858,447509
0500000US48479,48479,"Webb County, Texas",00,Total for all sectors,2015,5259,75850,524534,2185988
0500000US48481,48481,"Wharton County, Texas",00,Total for all sectors,2015,972,11508,96412,386520
0500000US48483,48483,"Wheeler County, Texas",00,Total for all sectors,2015,195,1634,16426,54360
0500000US48485,48485,"Wichita County, Texas",00,Total for all sectors,2015,3113,45176,382263,1593277
0500000US48487,48487,"Wilbarger County, Texas",00,Total for all sectors,2015,295,3577,28953,118253
0500000US48489,48489,"Willacy County, Texas",00,Total for all sectors,2015,192,2458,15073,64022
0500000US48491,48491,"Williamson County, Texas",00,Total for all sectors,2015,9842,141251,1744829,6728372
0500000US48493,48493,"Wilson County, Texas",00,Total for all sectors,2015,684,6631,51343,218097
0500000US48495,48495,"Winkler County, Texas",00,Total for all sectors,2015,178,1816,33439,110036
0500000US48497,48497,"Wise County, Texas",00,Total for all sectors,2015,1307,20352,229480,898076
0500000US48499,48499,"Wood County, Texas",00,Total for all sectors,2015,806,8514,68991,271850
0500000US48501,48501,"Yoakum County, Texas",00,Total for all sectors,2015,190,2652,39846,149435
0500000US48503,48503,"Young County, Texas",00,Total for all sectors,2015,601,6187,55878,230466
0500000US48505,48505,"Zapata County, Texas",00,Total for all sectors,2015,150,1796,18399,68103
0500000US48507,48507,"Zavala County, Texas",00,Total for all sectors,2015,107,1713,10803,40975
0500000US49001,49001,"Beaver County, Utah",00,Total for all sectors,2015,168,1735,12328,51811
0500000US49003,49003,"Box Elder County, Utah",00,Total for all sectors,2015,1076,16550,190222,794625
0500000US49005,49005,"Cache County, Utah",00,Total for all sectors,2015,3236,41502,322460,1360511
0500000US49007,49007,"Carbon County, Utah",00,Total for all sectors,2015,504,6322,61592,247588
0500000US49009,49009,"Daggett County, Utah",00,Total for all sectors,2015,19,87,344,3252
0500000US49011,49011,"Davis County, Utah",00,Total for all sectors,2015,6900,82478,718942,3155261
0500000US49013,49013,"Duchesne County, Utah",00,Total for all sectors,2015,706,6989,92795,316445
0500000US49015,49015,"Emery County, Utah",00,Total for all sectors,2015,187,2228,25300,114539
0500000US49017,49017,"Garfield County, Utah",00,Total for all sectors,2015,153,1318,7152,42186
0500000US49019,49019,"Grand County, Utah",00,Total for all sectors,2015,460,4063,24496,119863
0500000US49021,49021,"Iron County, Utah",00,Total for all sectors,2015,1288,11665,81490,352727
0500000US49023,49023,"Juab County, Utah",00,Total for all sectors,2015,198,2637,17115,74661
0500000US49025,49025,"Kane County, Utah",00,Total for all sectors,2015,253,2366,14868,74444
0500000US49027,49027,"Millard County, Utah",00,Total for all sectors,2015,251,2949,29570,131198
0500000US49029,49029,"Morgan County, Utah",00,Total for all sectors,2015,252,1614,14905,67206
0500000US49031,49031,"Piute County, Utah",00,Total for all sectors,2015,19,63,315,1499
0500000US49033,49033,"Rich County, Utah",00,Total for all sectors,2015,88,408,2806,15196
0500000US49035,49035,"Salt Lake County, Utah",00,Total for all sectors,2015,30949,571478,6705112,27491142
0500000US49037,49037,"San Juan County, Utah",00,Total for all sectors,2015,233,2663,18526,81151
0500000US49039,49039,"Sanpete County, Utah",00,Total for all sectors,2015,413,4868,32180,138595
0500000US49041,49041,"Sevier County, Utah",00,Total for all sectors,2015,521,6535,49655,215576
0500000US49043,49043,"Summit County, Utah",00,Total for all sectors,2015,2316,26498,247759,918975
0500000US49045,49045,"Tooele County, Utah",00,Total for all sectors,2015,823,10569,93393,382302
0500000US49047,49047,"Uintah County, Utah",00,Total for all sectors,2015,1131,11306,134692,496176
0500000US49049,49049,"Utah County, Utah",00,Total for all sectors,2015,12240,189798,1799347,7596429
0500000US49051,49051,"Wasatch County, Utah",00,Total for all sectors,2015,862,6340,47802,213533
0500000US49053,49053,"Washington County, Utah",00,Total for all sectors,2015,4557,45178,335430,1468969
0500000US49055,49055,"Wayne County, Utah",00,Total for all sectors,2015,85,565,3125,17419
0500000US49057,49057,"Weber County, Utah",00,Total for all sectors,2015,5136,76598,704560,2904629
0500000US50001,50001,"Addison County, Vermont",00,Total for all sectors,2015,1170,14191,126990,560295
0500000US50003,50003,"Bennington County, Vermont",00,Total for all sectors,2015,1395,15456,126267,551338
0500000US50005,50005,"Caledonia County, Vermont",00,Total for all sectors,2015,901,8739,74347,324742
0500000US50007,50007,"Chittenden County, Vermont",00,Total for all sectors,2015,5607,88809,942921,3974045
0500000US50009,50009,"Essex County, Vermont",00,Total for all sectors,2015,116,484,3238,16024
0500000US50011,50011,"Franklin County, Vermont",00,Total for all sectors,2015,1011,12599,116635,483811
0500000US50013,50013,"Grand Isle County, Vermont",00,Total for all sectors,2015,185,660,4312,23257
0500000US50015,50015,"Lamoille County, Vermont",00,Total for all sectors,2015,950,11502,88612,351479
0500000US50017,50017,"Orange County, Vermont",00,Total for all sectors,2015,753,6312,55002,246185
0500000US50019,50019,"Orleans County, Vermont",00,Total for all sectors,2015,777,8244,64132,276228
0500000US50021,50021,"Rutland County, Vermont",00,Total for all sectors,2015,2135,23780,213446,889749
0500000US50023,50023,"Washington County, Vermont",00,Total for all sectors,2015,2242,27085,276846,1162050
0500000US50025,50025,"Windham County, Vermont",00,Total for all sectors,2015,1696,21452,211117,814814
0500000US50027,50027,"Windsor County, Vermont",00,Total for all sectors,2015,2006,19901,188184,799490
0500000US51001,51001,"Accomack County, Virginia",00,Total for all sectors,2015,738,8344,53415,241161
0500000US51003,51003,"Albemarle County, Virginia",00,Total for all sectors,2015,2660,38540,439651,1879789
0500000US51005,51005,"Alleghany County, Virginia",00,Total for all sectors,2015,242,2261,18302,73798
0500000US51007,51007,"Amelia County, Virginia",00,Total for all sectors,2015,272,1847,12715,56425
0500000US51009,51009,"Amherst County, Virginia",00,Total for all sectors,2015,572,6346,47769,205905
0500000US51011,51011,"Appomattox County, Virginia",00,Total for all sectors,2015,288,2301,14035,59431
0500000US51013,51013,"Arlington County, Virginia",00,Total for all sectors,2015,6307,132147,2595993,10294471
0500000US51015,51015,"Augusta County, Virginia",00,Total for all sectors,2015,1409,19147,179133,781680
0500000US51017,51017,"Bath County, Virginia",00,Total for all sectors,2015,125,2216,16746,75373
0500000US51019,51019,"Bedford County, Virginia",00,Total for all sectors,2015,1376,11737,111740,443244
0500000US51021,51021,"Bland County, Virginia",00,Total for all sectors,2015,76,1390,15072,61392
0500000US51023,51023,"Botetourt County, Virginia",00,Total for all sectors,2015,723,10691,97820,434757
0500000US51025,51025,"Brunswick County, Virginia",00,Total for all sectors,2015,251,2344,17313,76474
0500000US51027,51027,"Buchanan County, Virginia",00,Total for all sectors,2015,414,5240,64077,235104
0500000US51029,51029,"Buckingham County, Virginia",00,Total for all sectors,2015,265,1928,15946,69379
0500000US51031,51031,"Campbell County, Virginia",00,Total for all sectors,2015,1176,16925,194237,734880
0500000US51033,51033,"Caroline County, Virginia",00,Total for all sectors,2015,375,3680,28352,127887
0500000US51035,51035,"Carroll County, Virginia",00,Total for all sectors,2015,416,4383,26134,119279
0500000US51036,51036,"Charles City County, Virginia",00,Total for all sectors,2015,141,1474,13166,59339
0500000US51037,51037,"Charlotte County, Virginia",00,Total for all sectors,2015,224,1729,12357,53669
0500000US51041,51041,"Chesterfield County, Virginia",00,Total for all sectors,2015,7146,110731,1107440,4656446
0500000US51043,51043,"Clarke County, Virginia",00,Total for all sectors,2015,356,2901,31109,130036
0500000US51045,51045,"Craig County, Virginia",00,Total for all sectors,2015,57,321,2064,9181
0500000US51047,51047,"Culpeper County, Virginia",00,Total for all sectors,2015,988,12492,126014,502255
0500000US51049,51049,"Cumberland County, Virginia",00,Total for all sectors,2015,137,883,6513,26743
0500000US51051,51051,"Dickenson County, Virginia",00,Total for all sectors,2015,200,1996,15937,68118
0500000US51053,51053,"Dinwiddie County, Virginia",00,Total for all sectors,2015,346,4287,44814,182207
0500000US51057,51057,"Essex County, Virginia",00,Total for all sectors,2015,302,3470,24655,104360
0500000US51059,51059,"Fairfax County, Virginia",00,Total for all sectors,2015,30403,578448,11396444,44446619
0500000US51061,51061,"Fauquier County, Virginia",00,Total for all sectors,2015,1821,17393,173031,764562
0500000US51063,51063,"Floyd County, Virginia",00,Total for all sectors,2015,318,2138,13430,58701
0500000US51065,51065,"Fluvanna County, Virginia",00,Total for all sectors,2015,387,2503,19648,85340
0500000US51067,51067,"Franklin County, Virginia",00,Total for all sectors,2015,1166,12437,79475,347116
0500000US51069,51069,"Frederick County, Virginia",00,Total for all sectors,2015,1474,24607,236160,975974
0500000US51071,51071,"Giles County, Virginia",00,Total for all sectors,2015,286,3794,36038,149276
0500000US51073,51073,"Gloucester County, Virginia",00,Total for all sectors,2015,861,7126,47577,202728
0500000US51075,51075,"Goochland County, Virginia",00,Total for all sectors,2015,644,16499,417573,1364700
0500000US51077,51077,"Grayson County, Virginia",00,Total for all sectors,2015,150,1822,12673,51500
0500000US51079,51079,"Greene County, Virginia",00,Total for all sectors,2015,329,2553,17170,75088
0500000US51081,51081,"Greensville County, Virginia",00,Total for all sectors,2015,101,1977,13160,56415
0500000US51083,51083,"Halifax County, Virginia",00,Total for all sectors,2015,696,9777,80779,336176
0500000US51085,51085,"Hanover County, Virginia",00,Total for all sectors,2015,3117,45384,395953,1713038
0500000US51087,51087,"Henrico County, Virginia",00,Total for all sectors,2015,9137,168398,2293627,8465501
0500000US51089,51089,"Henry County, Virginia",00,Total for all sectors,2015,808,11236,83576,344397
0500000US51091,51091,"Highland County, Virginia",00,Total for all sectors,2015,92,369,2022,9016
0500000US51093,51093,"Isle of Wight County, Virginia",00,Total for all sectors,2015,648,8760,87557,370038
0500000US51095,51095,"James City County, Virginia",00,Total for all sectors,2015,1669,27276,232793,997448
0500000US51097,51097,"King and Queen County, Virginia",00,Total for all sectors,2015,97,529,4855,18098
0500000US51099,51099,"King George County, Virginia",00,Total for all sectors,2015,506,6232,83362,337288
0500000US51101,51101,"King William County, Virginia",00,Total for all sectors,2015,317,2957,34456,153014
0500000US51103,51103,"Lancaster County, Virginia",00,Total for all sectors,2015,461,3826,30721,136551
0500000US51105,51105,"Lee County, Virginia",00,Total for all sectors,2015,273,2705,15978,70506
0500000US51107,51107,"Loudoun County, Virginia",00,Total for all sectors,2015,9867,141629,2063943,8567794
0500000US51109,51109,"Louisa County, Virginia",00,Total for all sectors,2015,545,6535,79156,311072
0500000US51111,51111,"Lunenburg County, Virginia",00,Total for all sectors,2015,180,1875,11938,52631
0500000US51113,51113,"Madison County, Virginia",00,Total for all sectors,2015,280,2816,20817,89041
0500000US51115,51115,"Mathews County, Virginia",00,Total for all sectors,2015,174,1068,5649,25367
0500000US51117,51117,"Mecklenburg County, Virginia",00,Total for all sectors,2015,780,9619,74549,314370
0500000US51119,51119,"Middlesex County, Virginia",00,Total for all sectors,2015,322,2179,13671,64639
0500000US51121,51121,"Montgomery County, Virginia",00,Total for all sectors,2015,1931,29367,257848,1105605
0500000US51125,51125,"Nelson County, Virginia",00,Total for all sectors,2015,373,3128,21248,86859
0500000US51127,51127,"New Kent County, Virginia",00,Total for all sectors,2015,357,2826,19852,89390
0500000US51131,51131,"Northampton County, Virginia",00,Total for all sectors,2015,327,2931,21235,97434
0500000US51133,51133,"Northumberland County, Virginia",00,Total for all sectors,2015,323,1623,10498,57455
0500000US51135,51135,"Nottoway County, Virginia",00,Total for all sectors,2015,316,3835,24581,104077
0500000US51137,51137,"Orange County, Virginia",00,Total for all sectors,2015,639,6720,62548,269236
0500000US51139,51139,"Page County, Virginia",00,Total for all sectors,2015,403,3935,26218,117808
0500000US51141,51141,"Patrick County, Virginia",00,Total for all sectors,2015,284,4118,24622,109286
0500000US51143,51143,"Pittsylvania County, Virginia",00,Total for all sectors,2015,822,8364,62404,267057
0500000US51145,51145,"Powhatan County, Virginia",00,Total for all sectors,2015,682,4816,38878,179018
0500000US51147,51147,"Prince Edward County, Virginia",00,Total for all sectors,2015,533,6551,48890,206189
0500000US51149,51149,"Prince George County, Virginia",00,Total for all sectors,2015,472,9610,79724,319822
0500000US51153,51153,"Prince William County, Virginia",00,Total for all sectors,2015,7859,96400,910382,3980524
0500000US51155,51155,"Pulaski County, Virginia",00,Total for all sectors,2015,601,11702,112996,455189
0500000US51157,51157,"Rappahannock County, Virginia",00,Total for all sectors,2015,199,1028,8169,35629
0500000US51159,51159,"Richmond County, Virginia",00,Total for all sectors,2015,177,1957,13048,57584
0500000US51161,51161,"Roanoke County, Virginia",00,Total for all sectors,2015,1990,29156,265198,1083539
0500000US51163,51163,"Rockbridge County, Virginia",00,Total for all sectors,2015,428,4661,31086,132944
0500000US51165,51165,"Rockingham County, Virginia",00,Total for all sectors,2015,1415,26501,267153,1091514
0500000US51167,51167,"Russell County, Virginia",00,Total for all sectors,2015,447,5822,49313,204829
0500000US51169,51169,"Scott County, Virginia",00,Total for all sectors,2015,283,3616,28904,118242
0500000US51171,51171,"Shenandoah County, Virginia",00,Total for all sectors,2015,865,11878,95092,402153
0500000US51173,51173,"Smyth County, Virginia",00,Total for all sectors,2015,505,9494,75503,319837
0500000US51175,51175,"Southampton County, Virginia",00,Total for all sectors,2015,220,2088,17528,82848
0500000US51177,51177,"Spotsylvania County, Virginia",00,Total for all sectors,2015,2395,30220,280605,1225082
0500000US51179,51179,"Stafford County, Virginia",00,Total for all sectors,2015,2161,30742,316440,1285536
0500000US51181,51181,"Surry County, Virginia",00,Total for all sectors,2015,72,1302,30576,123004
0500000US51183,51183,"Sussex County, Virginia",00,Total for all sectors,2015,179,2025,15420,65640
0500000US51185,51185,"Tazewell County, Virginia",00,Total for all sectors,2015,1042,13101,112078,449051
0500000US51187,51187,"Warren County, Virginia",00,Total for all sectors,2015,785,9980,80858,351050
0500000US51191,51191,"Washington County, Virginia",00,Total for all sectors,2015,1148,17431,165136,668901
0500000US51193,51193,"Westmoreland County, Virginia",00,Total for all sectors,2015,316,2504,15476,70450
0500000US51195,51195,"Wise County, Virginia",00,Total for all sectors,2015,751,8716,71610,283870
0500000US51197,51197,"Wythe County, Virginia",00,Total for all sectors,2015,666,9449,69669,298833
